episode_hash,split,manifest_task,relative_path,span_index,start_idx,end_idx,duration_sec,text_normalized
69b56d77130037c5b4ba6271,train,leveling_soil,full/human/mecka/bb/69b56d77130037c5b4ba6271.zarr,0,0,336,11.2,scoop soil into container and spread it out
69b56d77130037c5b4ba6271,train,leveling_soil,full/human/mecka/bb/69b56d77130037c5b4ba6271.zarr,1,336,1033,23.233,scoop soil into container and press it down
69b56d77130037c5b4ba6271,train,leveling_soil,full/human/mecka/bb/69b56d77130037c5b4ba6271.zarr,2,1033,1863,27.667,scoop soil into container and level the surface
69b56d77130037c5b4ba6271,train,leveling_soil,full/human/mecka/bb/69b56d77130037c5b4ba6271.zarr,3,1863,2691,27.6,adjust soil in container and smooth the surface
69b5787422471f0894f4cd4b,train,repairing_phones,full/human/mecka/4a/69b5787422471f0894f4cd4b.zarr,0,0,89,2.967,adjust electronic component on desk
69b5787422471f0894f4cd4b,train,repairing_phones,full/human/mecka/4a/69b5787422471f0894f4cd4b.zarr,1,89,552,15.433,"pick up electronic circuit board, adjust electronic component"
69b5787422471f0894f4cd4b,train,repairing_phones,full/human/mecka/4a/69b5787422471f0894f4cd4b.zarr,2,552,1440,29.6,"align electronic component, press electronic component"
69b5787422471f0894f4cd4b,train,repairing_phones,full/human/mecka/4a/69b5787422471f0894f4cd4b.zarr,3,1440,2340,30.0,press electronic component
69b5787422471f0894f4cd4b,train,repairing_phones,full/human/mecka/4a/69b5787422471f0894f4cd4b.zarr,4,2340,2565,7.5,adjust electronic component
69b5787422471f0894f4cd4b,train,repairing_phones,full/human/mecka/4a/69b5787422471f0894f4cd4b.zarr,5,2565,2697,4.4,"pick up circuit board, adjust electronic component"
69b5797cc4c5496f9afd4bf9,train,filling_vials,full/human/mecka/e1/69b5797cc4c5496f9afd4bf9.zarr,0,0,133,4.433,"pick up syringe, squeeze syringe"
69b5797cc4c5496f9afd4bf9,train,filling_vials,full/human/mecka/e1/69b5797cc4c5496f9afd4bf9.zarr,1,133,399,8.867,inject liquid from syringe into big bottle
69b5797cc4c5496f9afd4bf9,train,filling_vials,full/human/mecka/e1/69b5797cc4c5496f9afd4bf9.zarr,2,399,861,15.4,draw liquid from small bottle with syringe
69b5797cc4c5496f9afd4bf9,train,filling_vials,full/human/mecka/e1/69b5797cc4c5496f9afd4bf9.zarr,3,861,1200,11.3,inject liquid from syringe into test tube
69b5797cc4c5496f9afd4bf9,train,filling_vials,full/human/mecka/e1/69b5797cc4c5496f9afd4bf9.zarr,4,1200,1576,12.533,draw liquid from small bottle with syringe
69b5797cc4c5496f9afd4bf9,train,filling_vials,full/human/mecka/e1/69b5797cc4c5496f9afd4bf9.zarr,5,1576,1866,9.667,inject liquid from syringe into test tube
69b5797cc4c5496f9afd4bf9,train,filling_vials,full/human/mecka/e1/69b5797cc4c5496f9afd4bf9.zarr,6,1866,1962,3.2,"place syringe on table, pick up test tube"
69b5797cc4c5496f9afd4bf9,train,filling_vials,full/human/mecka/e1/69b5797cc4c5496f9afd4bf9.zarr,7,1962,2544,19.4,pour liquid from test tube into tiny bottle
69b5797cc4c5496f9afd4bf9,train,filling_vials,full/human/mecka/e1/69b5797cc4c5496f9afd4bf9.zarr,8,2544,2697,5.1,"place test tube on table, pick up syringe"
69b57dfc096a5342c3dc7bf9,train,assembling_furniture,full/human/mecka/47/69b57dfc096a5342c3dc7bf9.zarr,0,0,240,8.0,"drill screws into door hinges with power drill, close cabinet door"
69b57dfc096a5342c3dc7bf9,train,assembling_furniture,full/human/mecka/47/69b57dfc096a5342c3dc7bf9.zarr,1,240,360,4.0,place power drill on floor
69b57dfc096a5342c3dc7bf9,train,assembling_furniture,full/human/mecka/47/69b57dfc096a5342c3dc7bf9.zarr,2,360,1055,23.167,"pick cabinet door, position cabinet door against cabinet frame"
69b57dfc096a5342c3dc7bf9,train,assembling_furniture,full/human/mecka/47/69b57dfc096a5342c3dc7bf9.zarr,3,1055,1287,7.733,"pick up power drill, move screw to power drill"
69b57dfc096a5342c3dc7bf9,train,assembling_furniture,full/human/mecka/47/69b57dfc096a5342c3dc7bf9.zarr,4,1287,1536,8.3,drill screws into door hinges with power drill
69b57dfc096a5342c3dc7bf9,train,assembling_furniture,full/human/mecka/47/69b57dfc096a5342c3dc7bf9.zarr,5,1536,1785,8.3,"place power drill on floor, pick up screws"
69b57dfc096a5342c3dc7bf9,train,assembling_furniture,full/human/mecka/47/69b57dfc096a5342c3dc7bf9.zarr,6,1785,1842,1.9,"pick up screws, position screw on power drill"
69b57dfc096a5342c3dc7bf9,train,assembling_furniture,full/human/mecka/47/69b57dfc096a5342c3dc7bf9.zarr,7,1842,2184,11.4,drill screws into door hinges with power drill
69b57dfc096a5342c3dc7bf9,train,assembling_furniture,full/human/mecka/47/69b57dfc096a5342c3dc7bf9.zarr,8,2184,2691,16.9,"close cabinet door, adjust power drill"
69b68ec2f2710b05b13a6d88,train,watering_plants,full/human/mecka/20/69b68ec2f2710b05b13a6d88.zarr,0,0,354,11.8,spray plants
69b68ec2f2710b05b13a6d88,train,watering_plants,full/human/mecka/20/69b68ec2f2710b05b13a6d88.zarr,1,354,465,3.7,pump sprayer
69b68ec2f2710b05b13a6d88,train,watering_plants,full/human/mecka/20/69b68ec2f2710b05b13a6d88.zarr,2,465,663,6.6,spray plant with thick trunk
69b68ec2f2710b05b13a6d88,train,watering_plants,full/human/mecka/20/69b68ec2f2710b05b13a6d88.zarr,3,663,928,8.833,spray plants
69b68ec2f2710b05b13a6d88,train,watering_plants,full/human/mecka/20/69b68ec2f2710b05b13a6d88.zarr,4,928,1032,3.467,pump sprayer
69b68ec2f2710b05b13a6d88,train,watering_plants,full/human/mecka/20/69b68ec2f2710b05b13a6d88.zarr,5,1032,1611,19.3,spray plants
69b68ec2f2710b05b13a6d88,train,watering_plants,full/human/mecka/20/69b68ec2f2710b05b13a6d88.zarr,6,1611,1725,3.8,pump sprayer
69b68ec2f2710b05b13a6d88,train,watering_plants,full/human/mecka/20/69b68ec2f2710b05b13a6d88.zarr,7,1725,1815,3.0,spray plants
69b6988e4da1fe51454a083e,train,cutting_grass,full/human/mecka/09/69b6988e4da1fe51454a083e.zarr,0,0,1800,60.0,cut weeds with pruning shears
69b6988e4da1fe51454a083e,train,cutting_grass,full/human/mecka/09/69b6988e4da1fe51454a083e.zarr,1,1800,1944,4.8,cut weeds with pruning shears
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,0,0,386,12.867,"pick up sponge from sink, wash black spoon with sponge"
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,1,386,426,1.333,"place sponge in sink, pick up blue sponge from tray"
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,2,426,681,8.5,"wash black spoon with blue sponge, place blue sponge in container"
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,3,681,932,8.367,"open faucet, rinse black spoon under running water"
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,4,932,1097,5.5,"close faucet, place black spoon in rack"
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,5,1097,1182,2.833,"pick up silver utensil from sink, pick up sponge from container"
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,6,1182,1374,6.4,"wash silver utensil with sponge, place silver utensils on tray"
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,7,1374,1473,3.3,"pick up silver utensil from sink, wash silver utensil with sponge"
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,8,1473,1521,1.6,"place sponge in container, open faucet"
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,9,1521,1659,4.6,"rinse silver utensil under running water, close faucet"
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,10,1659,1779,4.0,"place silver utensil in rack, pick up silver utensil from tray"
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,11,1779,1935,5.2,"open faucet, rinse silver utensil under running water"
69b6a6274c0646b574a5100e,train,washing_utensils,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,12,1935,2034,3.3,"close faucet, adjust silver utensil"
69b6bd0ce1b8ba5278f6c1c9,train,mopping,full/human/mecka/44/69b6bd0ce1b8ba5278f6c1c9.zarr,0,0,1109,36.967,mop floor with mop
69b6bd0ce1b8ba5278f6c1c9,train,mopping,full/human/mecka/44/69b6bd0ce1b8ba5278f6c1c9.zarr,1,1109,1374,8.833,"pick up bottle, place bottle on table"
69b6bd0ce1b8ba5278f6c1c9,train,mopping,full/human/mecka/44/69b6bd0ce1b8ba5278f6c1c9.zarr,2,1374,2064,23.0,mop floor with mop
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,0,0,383,12.767,"wipe stove with orange cloth, put down orange cloth and spray bottle"
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,1,383,594,7.033,"pick up pot from countertop, place pot on stove"
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,2,594,759,5.5,"pick up orange cloth and spray bottle from countertop, wipe stove with orange cloth"
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,3,759,828,2.3,put down orange cloth and spray bottle
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,4,828,960,4.4,"pick up stove grate from countertop, place stove grate on stove"
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,5,960,1092,4.4,"pick up large pot from countertop, place large pot on stove"
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,6,1092,1269,5.9,"pick up small pot from countertop, put down small pot, adjust large pot"
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,7,1269,1392,4.1,"pick up small pot from countertop, place small pot on stove"
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,8,1392,1677,9.5,"pick up orange cloth and spray bottle from countertop, wipe countertop with orange cloth"
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,9,1677,2070,13.1,"spray water on countertop with spray bottle, wipe countertop with orange cloth"
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,10,2070,2210,4.667,"wipe countertop with orange cloth, reposition food organizer"
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,11,2210,2706,16.533,"spray water on countertop with spray bottle, wipe countertop with orange cloth"
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,12,2706,2784,2.6,"put down orange cloth, reposition food organizer"
69b872ec0a20ea4e2d821e66,train,cleaning_stovetop,full/human/mecka/ff/69b872ec0a20ea4e2d821e66.zarr,13,2784,2877,3.1,"pick up orange cloth from countertop, wipe countertop with orange cloth, spray water on countertop with spray bottle"
69b88da8329155a5c842746b,train,cleaning_windows,full/human/mecka/65/69b88da8329155a5c842746b.zarr,0,0,696,23.2,wipe window with cloth
69b88da8329155a5c842746b,train,cleaning_windows,full/human/mecka/65/69b88da8329155a5c842746b.zarr,1,696,912,7.2,spray and wipe window with cloth
69b88da8329155a5c842746b,train,cleaning_windows,full/human/mecka/65/69b88da8329155a5c842746b.zarr,2,912,1647,24.5,spray and wipe window with cloth
69b88da8329155a5c842746b,train,cleaning_windows,full/human/mecka/65/69b88da8329155a5c842746b.zarr,3,1647,1872,7.5,spray and wipe window with cloth
69b88da8329155a5c842746b,train,cleaning_windows,full/human/mecka/65/69b88da8329155a5c842746b.zarr,4,1872,2457,19.5,spray and wipe window with cloth
69b901d5ace9d1c4923cfc20,train,cleaning_dishes,full/human/mecka/fe/69b901d5ace9d1c4923cfc20.zarr,0,0,279,9.3,"wipe bowl with cloth, place bowl on stack"
69b901d5ace9d1c4923cfc20,train,cleaning_dishes,full/human/mecka/fe/69b901d5ace9d1c4923cfc20.zarr,1,279,375,3.2,"place bowl on stack, pick up bowl"
69b901d5ace9d1c4923cfc20,train,cleaning_dishes,full/human/mecka/fe/69b901d5ace9d1c4923cfc20.zarr,2,375,660,9.5,"wipe bowl with cloth, place bowl on stack"
69b901d5ace9d1c4923cfc20,train,cleaning_dishes,full/human/mecka/fe/69b901d5ace9d1c4923cfc20.zarr,3,660,864,6.8,"pick up bowl, wipe bowl with cloth"
69b901d5ace9d1c4923cfc20,train,cleaning_dishes,full/human/mecka/fe/69b901d5ace9d1c4923cfc20.zarr,4,864,942,2.6,"place bowl on stack, pick up bowl"
69b901d5ace9d1c4923cfc20,train,cleaning_dishes,full/human/mecka/fe/69b901d5ace9d1c4923cfc20.zarr,5,942,1257,10.5,"wipe bowl with cloth, place bowl on stack"
69b901d5ace9d1c4923cfc20,train,cleaning_dishes,full/human/mecka/fe/69b901d5ace9d1c4923cfc20.zarr,6,1257,1290,1.1,pick up bowls
69b901d5ace9d1c4923cfc20,train,cleaning_dishes,full/human/mecka/fe/69b901d5ace9d1c4923cfc20.zarr,7,1290,2100,27.0,"pick up bowls, place bowls on shelf"
69b901d5ace9d1c4923cfc20,train,cleaning_dishes,full/human/mecka/fe/69b901d5ace9d1c4923cfc20.zarr,8,2100,2226,4.2,"pick up cloth, adjust cloth"
69b901d5ace9d1c4923cfc20,train,cleaning_dishes,full/human/mecka/fe/69b901d5ace9d1c4923cfc20.zarr,9,2226,2292,2.2,"place cloth on table, pick up cloth"
69b901d5ace9d1c4923cfc20,train,cleaning_dishes,full/human/mecka/fe/69b901d5ace9d1c4923cfc20.zarr,10,2292,2820,17.6,"wipe kitchen shelf with cloth, adjust cloth"
69b937964a18f0c8d9bf7b61,train,washing_dishes,full/human/mecka/94/69b937964a18f0c8d9bf7b61.zarr,0,0,780,26.0,rinse spoons
69b937964a18f0c8d9bf7b61,train,washing_dishes,full/human/mecka/94/69b937964a18f0c8d9bf7b61.zarr,1,780,1920,38.0,rinse spoons
69b937964a18f0c8d9bf7b61,train,washing_dishes,full/human/mecka/94/69b937964a18f0c8d9bf7b61.zarr,2,1920,2037,3.9,place spoons in container
69b967c2a8f5c8c8ef9bb24c,train,cleaning_laptops,full/human/mecka/fd/69b967c2a8f5c8c8ef9bb24c.zarr,0,0,360,12.0,wipe laptop screen with cloth
69b967c2a8f5c8c8ef9bb24c,train,cleaning_laptops,full/human/mecka/fd/69b967c2a8f5c8c8ef9bb24c.zarr,1,360,900,18.0,clean laptop keyboard with cloth
69b967c2a8f5c8c8ef9bb24c,train,cleaning_laptops,full/human/mecka/fd/69b967c2a8f5c8c8ef9bb24c.zarr,2,900,1650,25.0,wipe laptop lid with cloth
69b967c2a8f5c8c8ef9bb24c,train,cleaning_laptops,full/human/mecka/fd/69b967c2a8f5c8c8ef9bb24c.zarr,3,1650,1740,3.0,close laptop
69b967c2a8f5c8c8ef9bb24c,train,cleaning_laptops,full/human/mecka/fd/69b967c2a8f5c8c8ef9bb24c.zarr,4,1740,2370,21.0,wipe desk surface with cloth
69b967c2a8f5c8c8ef9bb24c,train,cleaning_laptops,full/human/mecka/fd/69b967c2a8f5c8c8ef9bb24c.zarr,5,2370,2484,3.8,place blue mousepad on desk
69b97ed5a5fa7432c21c957f,train,cleaning_stoves,full/human/mecka/00/69b97ed5a5fa7432c21c957f.zarr,0,0,108,3.6,fold cloth
69b97ed5a5fa7432c21c957f,train,cleaning_stoves,full/human/mecka/00/69b97ed5a5fa7432c21c957f.zarr,1,108,1110,33.4,wipe counter and cooker with cloth
69b97ed5a5fa7432c21c957f,train,cleaning_stoves,full/human/mecka/00/69b97ed5a5fa7432c21c957f.zarr,2,1110,1230,4.0,"place cloth on cooker, pick up burner from cooker"
69b97ed5a5fa7432c21c957f,train,cleaning_stoves,full/human/mecka/00/69b97ed5a5fa7432c21c957f.zarr,3,1230,1287,1.9,place burner on counter
69b97ed5a5fa7432c21c957f,train,cleaning_stoves,full/human/mecka/00/69b97ed5a5fa7432c21c957f.zarr,4,1287,1350,2.1,move packet on counter
69b97ed5a5fa7432c21c957f,train,cleaning_stoves,full/human/mecka/00/69b97ed5a5fa7432c21c957f.zarr,5,1350,1620,9.0,"remove burner cap from cooker, place burner cap on counter"
69b97ed5a5fa7432c21c957f,train,cleaning_stoves,full/human/mecka/00/69b97ed5a5fa7432c21c957f.zarr,6,1620,1800,6.0,"pick up burner ring from cooker, place burner ring on counter"
69b97ed5a5fa7432c21c957f,train,cleaning_stoves,full/human/mecka/00/69b97ed5a5fa7432c21c957f.zarr,7,1800,1890,3.0,move cloth on counter
69b97ed5a5fa7432c21c957f,train,cleaning_stoves,full/human/mecka/00/69b97ed5a5fa7432c21c957f.zarr,8,1890,2100,7.0,"remove white tissue from packet, place packet in bin"
69b97ed5a5fa7432c21c957f,train,cleaning_stoves,full/human/mecka/00/69b97ed5a5fa7432c21c957f.zarr,9,2100,2190,3.0,pick up white tissue
69b97ed5a5fa7432c21c957f,train,cleaning_stoves,full/human/mecka/00/69b97ed5a5fa7432c21c957f.zarr,10,2190,2817,20.9,"adjust white tissue, fold white tissue"
69b9833052dad08d449b0091,train,wiping_dishes,full/human/mecka/32/69b9833052dad08d449b0091.zarr,0,0,593,19.767,clean green plate with cloth
69b9833052dad08d449b0091,train,wiping_dishes,full/human/mecka/32/69b9833052dad08d449b0091.zarr,1,593,1782,39.633,clean cup with cloth
69b9833052dad08d449b0091,train,wiping_dishes,full/human/mecka/32/69b9833052dad08d449b0091.zarr,2,1782,2697,30.5,clean cup with cloth
69b9ca16192d2ab7670dc0c6,train,cutting_leather,full/human/mecka/2e/69b9ca16192d2ab7670dc0c6.zarr,0,0,150,5.0,adjust rubber strip on hand
69b9ca16192d2ab7670dc0c6,train,cutting_leather,full/human/mecka/2e/69b9ca16192d2ab7670dc0c6.zarr,1,150,720,19.0,"adjust rubber strip on hand, trim edges with scissors and place rubber strip on thigh"
69b9ca16192d2ab7670dc0c6,train,cutting_leather,full/human/mecka/2e/69b9ca16192d2ab7670dc0c6.zarr,2,720,1380,22.0,pick up rubber strips and trim ends of rubber strips
69b9ca16192d2ab7670dc0c6,train,cutting_leather,full/human/mecka/2e/69b9ca16192d2ab7670dc0c6.zarr,3,1380,1890,17.0,trim ends of black rubber strips and place it on thigh
69b9ca16192d2ab7670dc0c6,train,cutting_leather,full/human/mecka/2e/69b9ca16192d2ab7670dc0c6.zarr,4,1890,2430,18.0,trim ends of rubber strips with scissors
69b9ca16192d2ab7670dc0c6,train,cutting_leather,full/human/mecka/2e/69b9ca16192d2ab7670dc0c6.zarr,5,2430,2694,8.8,adjust rubber rubber strips and place it on thigh
